rms_x,rms_y,rms_z,pw,label
0.05,1.09,0.05,135.45,normal
0.05,1.09,0.05,138.45,normal
0.05,1.09,0.05,133.68,normal
0.05,1.09,0.05,132.14,normal
0.05,1.09,0.04,144.72,normal
0.05,1.09,0.05,142.66,normal
0.05,1.09,0.05,137.35,normal
0.05,1.09,0.05,144.95,normal
0.05,1.09,0.05,135.48,normal
0.05,1.09,0.05,147.89,normal
0.05,1.09,0.05,146.67,normal
0.05,1.09,0.05,136.26,normal
0.05,1.09,0.05,146.63,normal
0.05,1.09,0.05,140.84,normal
0.05,1.09,0.05,137.79,normal
0.05,1.09,0.04,145.12,normal
0.05,1.09,0.05,146.31,normal
0.05,1.09,0.05,144.03,normal
0.05,1.09,0.04,147.17,normal
0.05,1.09,0.04,138.18,normal
0.05,1.09,0.05,134.24,normal
0.05,1.09,0.05,139.92,normal
0.05,1.09,0.05,135.59,normal
0.05,1.09,0.05,135.94,normal
0.05,1.09,0.04,145.92,normal
0.05,1.09,0.05,144.06,normal
0.05,1.09,0.05,140.56,normal
0.05,1.09,0.05,142.08,normal
0.05,1.09,0.05,134.31,normal
0.05,1.09,0.05,143.61,normal
0.05,1.09,0.04,139.15,normal
0.05,1.09,0.05,134.85,normal
0.05,1.09,0.05,149.55,normal
0.05,1.09,0.05,141.85,normal
0.05,1.09,0.05,137.05,normal
0.05,1.09,0.05,142.95,normal
0.05,1.09,0.05,142.10,normal
0.05,1.09,0.05,138.93,normal
0.05,1.09,0.04,142.94,normal
0.05,1.09,0.05,145.19,normal
0.05,1.09,0.05,147.17,normal
0.05,1.09,0.05,150.24,normal
0.05,1.09,0.05,145.32,normal
0.05,1.09,0.05,141.68,normal
0.05,1.09,0.04,144.37,normal
0.05,1.09,0.05,134.26,normal
0.05,1.09,0.05,131.63,normal
0.05,1.09,0.04,140.29,normal
0.05,1.09,0.04,138.07,normal
0.05,1.09,0.05,137.36,normal
0.05,1.09,0.05,145.33,normal
0.05,1.09,0.05,141.86,normal
0.05,1.09,0.05,139.28,normal
0.05,1.09,0.05,138.84,normal
0.05,1.09,0.05,132.62,normal
0.05,1.09,0.05,140.54,normal
0.05,1.09,0.05,137.87,normal
0.05,1.09,0.05,134.23,normal
0.05,1.09,0.05,148.44,normal
0.05,1.09,0.05,141.77,normal
0.05,1.09,0.05,139.24,normal
0.05,1.09,0.05,141.72,normal
0.05,1.09,0.04,143.33,normal
0.05,1.09,0.05,141.87,normal
0.05,1.09,0.04,144.38,normal
0.05,1.09,0.05,145.82,normal
0.05,1.09,0.04,147.23,normal
0.05,1.09,0.05,145.62,normal
0.05,1.09,0.05,139.88,normal
0.05,1.09,0.05,135.74,normal
0.05,1.09,0.04,142.20,normal
0.05,1.09,0.05,134.70,normal
0.05,1.09,0.04,133.60,normal
0.05,1.09,0.04,142.57,normal
0.05,1.09,0.05,140.94,normal
0.05,1.09,0.04,138.64,normal
0.05,1.09,0.04,145.67,normal
0.05,1.09,0.04,142.59,normal
0.05,1.09,0.05,140.69,normal
0.05,1.09,0.05,140.62,normal
0.05,1.09,0.05,135.59,normal
0.05,1.09,0.04,132.79,normal
0.05,1.09,0.05,134.47,normal
0.05,1.09,0.05,128.34,normal
0.05,1.09,0.04,138.54,normal
0.05,1.09,0.05,136.75,normal
0.05,1.09,0.05,135.37,normal
0.05,1.09,0.05,149.36,normal
0.05,1.09,0.04,141.56,normal
0.05,1.09,0.05,138.68,normal
0.05,1.09,0.05,143.41,normal
0.05,1.09,0.05,141.16,normal
0.05,1.09,0.05,139.00,normal
0.05,1.09,0.04,144.38,normal
0.05,1.09,0.05,146.59,normal
0.05,1.09,0.05,145.87,normal
0.05,1.09,0.04,152.28,normal
0.05,1.09,0.05,148.19,normal
0.05,1.09,0.04,145.67,normal
0.05,1.09,0.05,148.51,normal
0.05,1.09,0.05,140.13,normal
0.04,1.09,0.05,135.99,normal
0.05,1.09,0.04,140.22,normal
0.05,1.09,0.05,132.29,normal
0.05,1.09,0.05,129.87,normal
0.05,1.09,0.04,139.31,normal
0.05,1.09,0.05,137.70,normal
0.05,1.09,0.05,136.65,normal
0.05,1.09,0.04,146.73,normal
0.05,1.09,0.05,143.41,normal
0.05,1.09,0.05,139.91,normal
0.05,1.09,0.04,142.68,normal
0.05,1.09,0.05,137.66,normal
0.05,1.09,0.05,140.51,normal
0.05,1.09,0.05,138.58,normal
0.05,1.09,0.05,130.59,normal
0.05,1.09,0.05,146.62,normal
0.05,1.09,0.05,140.96,normal
0.05,1.09,0.05,134.48,normal
0.05,1.09,0.05,146.24,normal
0.05,1.09,0.04,142.12,normal
0.05,1.09,0.05,139.03,normal
0.05,1.09,0.04,146.07,normal
0.05,1.09,0.05,147.93,normal
0.05,1.09,0.05,147.02,normal
0.05,1.09,0.05,151.43,normal
0.05,1.09,0.05,144.14,normal
0.05,1.09,0.05,139.72,normal
0.05,1.09,0.05,141.11,normal
0.05,1.08,0.05,131.88,normal
0.05,1.09,0.05,130.62,normal
0.05,1.09,0.04,139.81,normal
0.05,1.09,0.05,138.85,normal
0.05,1.09,0.05,137.13,normal
0.05,1.09,0.05,145.14,normal
0.05,1.09,0.05,140.47,normal
0.05,1.09,0.05,138.86,normal
0.05,1.09,0.04,137.85,normal
0.05,1.09,0.05,131.75,normal
0.05,1.09,0.05,139.75,normal
0.05,1.09,0.05,137.98,normal
0.05,1.09,0.05,136.44,normal
0.05,1.09,0.05,146.97,normal
0.05,1.09,0.05,143.26,normal
0.05,1.09,0.05,142.83,normal
0.05,1.09,0.05,139.29,normal
0.05,1.09,0.05,144.17,normal
0.05,1.09,0.05,146.73,normal
0.05,1.09,0.04,145.44,normal
0.05,1.09,0.05,140.10,normal
0.04,1.09,0.05,139.17,normal
0.05,1.09,0.05,141.86,normal
0.05,1.09,0.04,136.43,normal
0.05,1.09,0.04,133.47,normal
0.05,1.09,0.05,145.91,normal
0.05,1.09,0.05,143.28,normal
0.05,1.09,0.05,141.56,normal
0.05,1.09,0.04,141.03,normal
0.05,1.09,0.05,135.37,normal
0.05,1.09,0.05,134.88,normal
0.05,1.09,0.05,135.82,normal
0.05,1.09,0.05,132.98,normal
0.05,1.09,0.05,140.02,normal
0.05,1.09,0.05,141.21,normal
0.05,1.09,0.05,141.73,normal
0.05,1.09,0.05,140.84,normal
0.05,1.09,0.05,145.52,normal
0.05,1.09,0.04,138.41,normal
0.05,1.09,0.05,140.85,normal
0.05,1.09,0.05,145.10,normal
0.05,1.09,0.05,137.18,normal
0.05,1.09,0.04,144.06,normal
0.05,1.09,0.05,136.48,normal
0.05,1.09,0.05,136.77,normal
0.05,1.09,0.04,149.26,normal
0.05,1.09,0.05,146.40,normal
0.05,1.09,0.04,145.15,normal
0.05,1.09,0.05,145.20,normal
0.05,1.09,0.04,138.33,normal
0.05,1.09,0.05,137.91,normal
0.05,1.09,0.05,135.56,normal
0.05,1.09,0.05,131.28,normal
0.05,1.09,0.05,134.96,normal
0.05,1.09,0.05,141.46,normal
0.05,1.09,0.05,139.40,normal
0.05,1.09,0.04,145.70,normal
0.05,1.09,0.04,142.48,normal
0.05,1.09,0.05,138.76,normal
0.05,1.09,0.05,137.06,normal
0.05,1.09,0.04,138.78,normal
0.05,1.09,0.05,132.91,normal
0.05,1.09,0.05,145.76,normal
0.05,1.09,0.05,146.28,normal
0.05,1.09,0.05,138.49,normal
0.05,1.09,0.04,151.19,normal
0.05,1.09,0.05,141.32,normal
0.05,1.09,0.05,141.84,normal
0.05,1.09,0.04,152.72,normal
0.05,1.09,0.05,143.13,normal
0.05,1.09,0.05,143.39,normal
0.05,1.09,0.04,147.70,normal
0.05,1.09,0.05,140.67,normal
0.05,1.09,0.05,137.41,normal
0.05,1.09,0.05,137.88,normal
0.05,1.09,0.05,130.79,normal
0.05,1.09,0.05,137.40,normal
0.05,1.09,0.05,140.62,normal
0.05,1.09,0.04,140.79,normal
0.05,1.09,0.05,143.42,normal
0.05,1.09,0.05,140.46,normal
0.05,1.09,0.04,134.95,normal
0.05,1.09,0.04,139.28,normal
0.05,1.09,0.05,135.64,normal
0.05,1.09,0.05,133.14,normal
0.05,1.09,0.05,148.82,normal
0.05,1.09,0.04,142.54,normal
0.05,1.09,0.05,140.84,normal
0.05,1.09,0.05,145.72,normal
0.05,1.09,0.05,135.21,normal
0.05,1.09,0.05,143.03,normal
0.05,1.09,0.05,144.14,normal
0.05,1.09,0.05,139.82,normal
0.05,1.09,0.04,144.29,normal
0.05,1.09,0.04,141.47,normal
0.05,1.09,0.05,134.23,normal
0.05,1.09,0.05,138.39,normal
0.05,1.09,0.04,141.42,normal
0.05,1.09,0.05,140.14,normal
0.05,1.09,0.05,144.07,normal
0.05,1.08,0.05,146.11,normal
0.05,1.09,0.05,142.15,normal
0.05,1.09,0.05,144.25,normal
0.05,1.09,0.05,136.75,normal
0.05,1.09,0.05,131.48,normal
0.05,1.09,0.05,135.61,normal
0.05,1.09,0.05,133.13,normal
0.05,1.09,0.05,131.07,normal
0.05,1.09,0.05,140.08,normal
0.05,1.09,0.05,139.12,normal
0.05,1.09,0.04,141.26,normal
0.05,1.09,0.05,146.80,normal
0.05,1.09,0.05,138.83,normal
0.05,1.09,0.05,143.34,normal
0.05,1.09,0.04,145.04,normal
0.05,1.09,0.04,138.82,normal
0.05,1.09,0.05,145.31,normal
0.05,1.09,0.04,144.51,normal
0.05,1.09,0.05,140.35,normal
0.05,1.09,0.05,146.50,normal
0.05,1.09,0.05,143.80,normal
0.05,1.09,0.05,138.45,normal
0.05,1.09,0.04,137.75,normal
0.05,1.09,0.05,139.73,normal
0.05,1.09,0.05,134.06,normal
0.05,1.09,0.05,137.98,normal
0.05,1.09,0.04,142.94,normal
0.05,1.09,0.05,140.75,normal
0.05,1.09,0.05,145.12,normal
0.05,1.09,0.04,147.14,normal
0.05,1.09,0.05,143.77,normal
0.05,1.09,0.05,146.93,normal
0.05,1.09,0.05,141.07,normal
0.05,1.09,0.05,137.71,normal
0.05,1.09,0.05,138.75,normal
0.05,1.09,0.05,133.70,normal
0.05,1.09,0.05,128.83,normal
0.05,1.09,0.05,135.99,normal
0.05,1.09,0.05,132.07,normal
0.05,1.09,0.05,129.71,normal
0.05,1.09,0.05,143.13,normal
0.05,1.09,0.04,140.14,normal
0.05,1.09,0.04,133.42,normal
0.05,1.09,0.05,149.63,normal
0.05,1.09,0.05,143.44,normal
0.05,1.09,0.05,137.17,normal
0.05,1.09,0.04,149.94,normal
0.05,1.09,0.05,141.29,normal
0.05,1.09,0.05,137.65,normal
0.05,1.09,0.04,148.85,normal
0.05,1.09,0.05,138.85,normal
0.05,1.09,0.05,139.72,normal
0.05,1.09,0.04,149.56,normal
0.05,1.09,0.05,145.53,normal
0.05,1.09,0.04,143.72,normal
0.05,1.09,0.04,152.61,normal
0.05,1.09,0.05,148.13,normal
0.05,1.09,0.05,146.44,normal
0.05,1.09,0.05,152.44,normal
0.05,1.09,0.05,147.30,normal
0.05,1.09,0.04,147.55,normal
0.05,1.09,0.04,150.95,normal
0.05,1.09,0.05,147.77,normal
0.05,1.09,0.05,144.76,normal
0.05,1.09,0.04,146.13,normal
0.05,1.09,0.05,142.67,normal
0.05,1.09,0.05,139.38,normal
0.05,1.09,0.05,141.07,normal
0.05,1.09,0.05,137.16,normal
0.05,1.09,0.05,136.55,normal
0.05,1.09,0.05,137.00,normal
0.05,1.09,0.05,133.23,normal
0.05,1.09,0.05,131.29,normal
0.05,1.09,0.05,133.39,normal
0.05,1.09,0.04,128.37,normal
0.05,1.09,0.05,142.09,normal
0.05,1.09,0.05,139.14,normal
0.05,1.09,0.05,131.20,normal
0.05,1.09,0.05,146.17,normal
0.05,1.09,0.04,143.51,normal
0.05,1.09,0.05,135.11,normal
0.05,1.09,0.05,149.48,normal
0.05,1.09,0.04,147.41,normal
0.05,1.09,0.05,136.13,normal
0.05,1.09,0.05,144.09,normal
0.05,1.09,0.05,142.00,normal
0.05,1.09,0.05,133.77,normal
0.05,1.09,0.04,139.56,normal
0.05,1.09,0.05,137.88,normal
0.05,1.09,0.05,133.52,normal
0.05,1.09,0.05,139.18,normal
0.05,1.09,0.04,133.59,normal
0.05,1.09,0.05,129.87,normal
0.05,1.09,0.05,135.41,normal
0.05,1.09,0.05,132.33,normal
0.05,1.09,0.05,128.82,normal
0.05,1.09,0.05,133.26,normal
0.05,1.09,0.05,132.38,normal
0.05,1.09,0.05,127.49,normal
0.05,1.09,0.04,136.44,normal
0.05,1.09,0.04,135.70,normal
0.05,1.09,0.04,134.65,normal
0.05,1.09,0.05,142.07,normal
0.05,1.09,0.05,141.91,normal
0.05,1.09,0.04,142.36,normal
0.05,1.09,0.05,147.75,normal
0.05,1.09,0.05,140.63,normal
0.05,1.09,0.05,140.96,normal
0.05,1.09,0.04,144.68,normal
0.05,1.09,0.05,138.57,normal
0.05,1.09,0.05,143.23,normal
0.05,1.09,0.04,143.04,normal
0.05,1.09,0.05,141.65,normal
0.05,1.09,0.04,147.00,normal
0.05,1.09,0.05,144.05,normal
0.05,1.09,0.05,138.75,normal
0.05,1.09,0.05,136.67,normal
0.05,1.09,0.05,140.61,normal
0.05,1.09,0.05,137.11,normal
0.05,1.09,0.05,142.63,normal
0.05,1.09,0.04,147.21,normal
0.05,1.09,0.05,146.38,normal
0.05,1.09,0.05,148.39,normal
0.05,1.08,0.05,145.17,normal
0.05,1.09,0.05,139.91,normal
0.05,1.09,0.04,141.13,normal
0.05,1.09,0.05,133.82,normal
0.05,1.09,0.05,128.56,normal
0.05,1.09,0.05,133.98,normal
0.05,1.09,0.05,133.41,normal
0.05,1.09,0.05,132.58,normal
0.05,1.09,0.04,141.14,normal
0.05,1.09,0.05,139.52,normal
0.05,1.09,0.05,141.96,normal
0.05,1.09,0.05,147.56,normal
0.05,1.09,0.05,138.05,normal
0.05,1.09,0.05,137.58,normal
0.05,1.09,0.04,140.36,normal
0.05,1.09,0.05,138.63,normal
0.05,1.09,0.05,146.99,normal
0.05,1.09,0.04,145.00,normal
0.05,1.09,0.05,139.82,normal
0.05,1.09,0.04,141.09,normal
0.05,1.09,0.04,142.69,normal
0.05,1.09,0.05,135.67,normal
0.05,1.09,0.05,143.01,normal
0.05,1.09,0.04,146.41,normal
0.05,1.09,0.05,145.63,normal
0.05,1.09,0.05,146.59,normal
0.05,1.09,0.04,144.17,normal
0.05,1.09,0.04,137.43,normal
0.05,1.09,0.05,140.97,normal
0.05,1.09,0.05,135.78,normal
0.05,1.09,0.05,131.84,normal
0.05,1.09,0.05,139.07,normal
0.05,1.09,0.04,141.14,normal
0.05,1.09,0.05,141.69,normal
0.05,1.09,0.05,146.95,normal
0.05,1.09,0.05,139.97,normal
0.05,1.09,0.05,137.71,normal
0.05,1.09,0.05,140.58,normal
0.05,1.09,0.05,139.09,normal
0.05,1.09,0.05,134.67,normal
0.05,1.09,0.04,138.76,normal
0.05,1.09,0.05,140.96,normal
0.05,1.09,0.05,134.25,normal
0.05,1.09,0.04,141.93,normal
0.05,1.09,0.04,136.56,normal
0.05,1.09,0.05,138.88,normal
0.05,1.09,0.04,146.64,normal
0.05,1.09,0.05,144.70,normal
0.05,1.09,0.05,148.45,normal
0.05,1.09,0.04,141.37,normal
0.05,1.09,0.05,135.41,normal
0.05,1.09,0.04,138.96,normal
0.05,1.09,0.05,136.45,normal
0.05,1.09,0.04,133.43,normal
0.05,1.09,0.05,142.04,normal
0.05,1.09,0.05,143.19,normal
0.05,1.09,0.04,142.75,normal
0.05,1.09,0.04,146.90,normal
0.05,1.09,0.05,138.77,normal
0.05,1.08,0.05,136.34,normal
0.05,1.09,0.05,138.72,normal
0.05,1.09,0.04,133.13,normal
0.05,1.09,0.05,131.64,normal
0.05,1.09,0.04,143.57,normal
0.05,1.09,0.05,144.31,normal
0.05,1.09,0.05,137.48,normal
0.05,1.09,0.05,148.84,normal
0.05,1.09,0.05,142.60,normal
0.05,1.09,0.05,141.85,normal
0.05,1.09,0.04,149.00,normal
0.05,1.09,0.05,136.10,normal
0.05,1.09,0.05,143.52,normal
0.05,1.09,0.05,142.04,normal
0.05,1.09,0.04,133.27,normal
0.05,1.09,0.05,140.53,normal
0.05,1.09,0.05,138.19,normal
0.05,1.09,0.05,135.52,normal
0.05,1.09,0.05,144.31,normal
0.05,1.09,0.04,144.88,normal
0.05,1.09,0.05,144.79,normal
0.05,1.09,0.05,148.67,normal
0.05,1.09,0.05,141.71,normal
0.05,1.09,0.04,137.66,normal
0.05,1.09,0.05,139.80,normal
0.05,1.09,0.05,131.20,normal
0.04,1.09,0.05,128.70,normal
0.05,1.09,0.04,138.68,normal
0.05,1.09,0.05,135.29,normal
0.05,1.09,0.05,132.07,normal
0.05,1.09,0.04,144.76,normal
0.05,1.09,0.05,143.25,normal
0.05,1.09,0.05,135.40,normal
0.05,1.09,0.04,146.38,normal
0.05,1.09,0.04,142.61,normal
0.05,1.09,0.05,137.61,normal
0.05,1.09,0.05,147.35,normal
0.05,1.09,0.05,138.50,normal
0.05,1.09,0.05,142.13,normal
0.05,1.09,0.05,149.49,normal
0.05,1.09,0.05,136.02,normal
0.04,1.09,0.05,143.98,normal
0.05,1.09,0.04,144.47,normal
0.05,1.09,0.05,140.18,normal
0.05,1.09,0.05,145.07,normal
0.05,1.09,0.05,136.96,normal
0.05,1.09,0.05,132.00,normal
0.05,1.09,0.05,136.70,normal
0.05,1.09,0.04,137.38,normal
0.05,1.09,0.05,133.51,normal
0.05,1.09,0.04,142.96,normal
0.05,1.09,0.04,142.55,normal
0.05,1.09,0.04,142.48,normal
0.05,1.09,0.05,145.91,normal
0.05,1.09,0.05,140.46,normal
0.05,1.09,0.04,137.63,normal
0.05,1.09,0.05,141.41,normal
0.05,1.09,0.05,132.63,normal
0.05,1.09,0.05,131.72,normal
0.05,1.09,0.04,141.71,normal
0.05,1.09,0.05,143.58,normal
0.05,1.09,0.05,135.91,normal
0.05,1.09,0.05,146.91,normal
0.05,1.09,0.05,141.63,normal
0.05,1.09,0.05,139.76,normal
0.05,1.09,0.05,149.23,normal
0.05,1.09,0.04,135.74,normal
0.05,1.09,0.05,143.97,normal
0.05,1.09,0.05,142.79,normal
0.05,1.09,0.05,133.12,normal
0.05,1.09,0.05,141.96,normal
0.05,1.09,0.05,140.23,normal
0.05,1.09,0.04,138.76,normal
0.04,1.09,0.05,144.76,normal
0.05,1.09,0.04,142.13,normal
0.05,1.09,0.05,139.61,normal
0.05,1.09,0.05,140.26,normal
0.05,1.09,0.04,132.40,normal
0.05,1.09,0.05,128.85,normal
0.05,1.09,0.05,142.00,normal
0.05,1.09,0.05,139.48,normal
0.05,1.09,0.05,140.04,normal
0.05,1.09,0.05,143.24,normal
0.05,1.09,0.05,137.55,normal
0.05,1.09,0.05,143.12,normal
0.05,1.09,0.04,139.56,normal
0.05,1.09,0.04,132.63,normal
0.05,1.09,0.05,148.19,normal
0.05,1.09,0.05,140.77,normal
0.05,1.09,0.04,135.49,normal
0.05,1.09,0.05,139.62,normal
0.05,1.09,0.05,142.53,normal
0.05,1.09,0.05,142.19,normal
0.05,1.09,0.05,144.05,normal
0.05,1.09,0.05,142.85,normal
0.05,1.09,0.05,142.02,normal
0.05,1.09,0.05,143.66,normal
0.05,1.09,0.05,136.23,normal
0.05,1.09,0.04,132.47,normal
0.05,1.09,0.05,144.81,normal
0.05,1.09,0.05,141.93,normal
0.05,1.09,0.04,140.56,normal
0.05,1.09,0.05,142.18,normal
0.05,1.09,0.04,136.29,normal
0.05,1.09,0.05,136.35,normal
0.05,1.09,0.04,134.22,normal
0.05,1.09,0.04,132.49,normal
0.05,1.09,0.05,138.79,normal
0.05,1.09,0.05,141.85,normal
0.05,1.09,0.05,140.92,normal
0.05,1.09,0.05,139.41,normal
0.05,1.09,0.04,145.58,normal
0.05,1.09,0.05,136.72,normal
0.05,1.09,0.05,141.96,normal
0.05,1.09,0.05,144.25,normal
0.05,1.09,0.04,136.80,normal
0.05,1.09,0.04,146.20,normal
0.05,1.09,0.05,139.18,normal
0.05,1.09,0.05,140.11,normal
0.05,1.09,0.05,148.91,normal
0.05,1.09,0.05,144.85,normal
0.05,1.09,0.05,141.50,normal
0.05,1.09,0.04,137.90,normal
0.05,1.09,0.04,130.95,normal
0.05,1.09,0.05,134.58,normal
0.05,1.09,0.04,140.54,normal
0.05,1.09,0.05,139.04,normal
0.05,1.09,0.05,143.67,normal
0.05,1.09,0.05,138.46,normal
0.05,1.09,0.05,132.56,normal
0.05,1.09,0.05,137.18,normal
0.05,1.09,0.05,136.14,normal
0.05,1.09,0.04,131.92,normal
0.05,1.09,0.05,147.38,normal
0.05,1.09,0.05,139.44,normal
0.05,1.09,0.05,140.45,normal
0.05,1.09,0.05,143.80,normal
0.05,1.09,0.05,139.20,normal
0.05,1.09,0.05,145.72,normal
0.05,1.09,0.04,143.11,normal
0.05,1.09,0.05,136.98,normal
0.05,1.09,0.05,138.89,normal
0.05,1.09,0.05,142.37,normal
0.05,1.09,0.05,138.96,normal
0.05,1.09,0.05,144.78,normal
0.05,1.09,0.05,145.64,normal
0.05,1.09,0.05,141.42,normal
0.05,1.09,0.05,141.51,normal
0.05,1.09,0.05,135.46,normal
0.05,1.09,0.05,129.75,normal
0.05,1.09,0.05,138.45,normal
0.05,1.09,0.05,139.90,normal
0.05,1.09,0.05,141.63,normal
0.05,1.09,0.05,145.76,normal
0.05,1.09,0.05,136.93,normal
0.05,1.09,0.05,135.27,normal
0.05,1.09,0.04,138.73,normal
0.05,1.09,0.05,142.17,normal
0.05,1.09,0.05,135.83,normal
0.05,1.09,0.04,141.42,normal
0.05,1.09,0.05,138.33,normal
0.05,1.09,0.05,137.52,normal
0.05,1.09,0.05,148.23,normal
0.05,1.09,0.05,135.24,normal
0.05,1.09,0.05,143.55,normal
0.05,1.09,0.05,140.60,normal
0.05,1.09,0.05,133.97,normal
0.05,1.09,0.05,142.24,normal
0.05,1.09,0.05,138.77,normal
0.05,1.09,0.05,137.51,normal
0.05,1.09,0.05,144.40,normal
0.05,1.09,0.04,143.63,normal
0.05,1.09,0.05,140.54,normal
0.05,1.09,0.04,142.44,normal
0.05,1.09,0.04,133.52,normal
0.05,1.09,0.05,129.31,normal
0.05,1.09,0.05,140.08,normal
0.05,1.09,0.04,137.09,normal
0.05,1.09,0.04,134.97,normal
0.05,1.09,0.05,141.76,normal
0.05,1.09,0.05,137.58,normal
0.05,1.09,0.05,142.62,normal
0.05,1.09,0.04,139.18,normal
0.05,1.09,0.05,131.32,normal
0.05,1.09,0.05,147.21,normal
0.05,1.09,0.05,140.40,normal
0.05,1.09,0.05,136.93,normal
0.05,1.09,0.05,143.69,normal
0.05,1.09,0.05,146.64,normal
0.05,1.09,0.05,146.55,normal
0.05,1.09,0.04,149.80,normal
0.05,1.09,0.05,140.55,normal
0.05,1.09,0.05,135.80,normal
0.05,1.09,0.04,143.05,normal
0.05,1.09,0.05,138.02,normal
0.05,1.09,0.04,138.79,normal
0.05,1.09,0.04,144.39,normal
0.05,1.09,0.05,141.02,normal
0.05,1.09,0.05,137.14,normal
0.05,1.09,0.05,136.14,normal
0.05,1.09,0.05,130.65,normal
0.05,1.09,0.05,137.62,normal
0.05,1.09,0.04,138.41,normal
0.05,1.09,0.04,140.71,normal
0.05,1.09,0.05,140.70,normal
0.05,1.09,0.05,144.75,normal
0.05,1.09,0.05,138.20,normal
0.05,1.09,0.04,141.28,normal
0.05,1.09,0.04,144.89,normal
0.05,1.09,0.05,137.87,normal
0.05,1.09,0.04,146.63,normal
0.05,1.09,0.04,135.54,normal
0.05,1.09,0.05,138.37,normal
0.05,1.09,0.05,150.21,normal
0.05,1.09,0.05,146.28,normal
0.05,1.09,0.04,142.29,normal
0.05,1.09,0.04,141.07,normal
0.05,1.09,0.05,132.39,normal
0.05,1.09,0.05,137.29,normal
0.05,1.09,0.05,140.05,normal
0.05,1.09,0.05,139.30,normal
0.05,1.09,0.05,142.67,normal
0.05,1.09,0.05,141.14,normal
0.05,1.09,0.04,137.22,normal
0.05,1.09,0.05,138.36,normal
0.05,1.09,0.04,133.33,normal
0.05,1.09,0.05,128.34,normal
0.05,1.09,0.05,145.09,normal
0.05,1.09,0.05,141.20,normal
0.05,1.09,0.04,137.85,normal
0.05,1.09,0.05,147.45,normal
0.05,1.09,0.05,137.75,normal
0.05,1.09,0.05,141.62,normal
0.05,1.09,0.04,146.96,normal
0.05,1.09,0.05,141.28,normal
0.05,1.09,0.05,146.69,normal
0.05,1.09,0.04,145.75,normal
0.05,1.09,0.04,137.67,normal
0.05,1.09,0.05,138.96,normal
0.05,1.09,0.05,142.18,normal
0.05,1.09,0.05,138.39,normal
0.05,1.09,0.04,144.25,normal
0.05,1.09,0.05,145.95,normal
0.05,1.09,0.05,143.35,normal
0.05,1.09,0.05,143.87,normal
0.05,1.09,0.05,137.34,normal
0.05,1.09,0.05,130.64,normal
0.05,1.09,0.05,137.90,normal
0.05,1.09,0.05,135.10,normal
0.05,1.09,0.05,135.67,normal
0.05,1.09,0.05,142.71,normal
0.05,1.09,0.05,138.58,normal
0.04,1.09,0.05,139.64,normal
0.05,1.09,0.04,143.95,normal
0.05,1.09,0.05,138.75,normal
0.05,1.09,0.05,142.10,normal
0.05,1.09,0.05,142.82,normal
0.05,1.09,0.05,143.04,normal
0.05,1.09,0.04,144.77,normal
0.05,1.09,0.05,145.26,normal
0.05,1.09,0.05,139.98,normal
0.05,1.09,0.05,136.64,normal
0.05,1.09,0.05,144.29,normal
0.05,1.09,0.04,144.40,normal
0.05,1.09,0.05,146.45,normal
0.05,1.09,0.05,144.00,normal
0.05,1.09,0.04,138.50,normal
0.05,1.09,0.05,140.97,normal
0.05,1.09,0.05,135.91,normal
0.05,1.09,0.04,132.26,normal
0.05,1.09,0.04,140.75,normal
0.05,1.09,0.05,142.63,normal
0.05,1.09,0.05,142.51,normal
0.05,1.09,0.05,145.98,normal
0.05,1.09,0.05,138.67,normal
0.05,1.09,0.04,134.58,normal
0.05,1.09,0.05,140.52,normal
0.05,1.09,0.05,133.86,normal
0.05,1.09,0.05,132.75,normal
0.05,1.09,0.05,142.50,normal
0.05,1.09,0.05,142.78,normal
0.05,1.09,0.04,136.56,normal
0.05,1.09,0.04,145.56,normal
0.05,1.09,0.05,135.75,normal
0.05,1.09,0.05,143.38,normal
0.05,1.09,0.05,146.39,normal
0.05,1.09,0.05,135.22,normal
0.05,1.09,0.05,140.71,normal
0.05,1.09,0.05,136.63,normal
0.05,1.09,0.05,130.51,normal
0.05,1.09,0.05,139.83,normal
0.05,1.09,0.05,138.64,normal
0.05,1.09,0.04,139.60,normal
0.05,1.09,0.05,145.65,normal
0.05,1.09,0.05,143.62,normal
0.05,1.09,0.05,140.21,normal
0.05,1.09,0.05,142.63,normal
0.05,1.09,0.05,133.17,normal
0.05,1.09,0.05,130.51,normal
0.05,1.09,0.04,139.45,normal
0.05,1.09,0.05,137.48,normal
0.05,1.09,0.05,133.24,normal
0.05,1.09,0.05,144.14,normal
0.05,1.09,0.05,141.12,normal
0.05,1.09,0.05,136.29,normal
0.05,1.09,0.05,138.04,normal
0.05,1.09,0.05,132.52,normal
0.05,1.09,0.04,144.71,normal
0.05,1.09,0.05,141.06,normal
0.05,1.09,0.05,133.78,normal
0.05,1.09,0.05,144.56,normal
0.05,1.08,0.05,139.33,normal
0.05,1.09,0.05,134.24,normal
0.05,1.08,0.04,140.50,normal
0.05,1.09,0.04,141.85,normal
0.05,1.09,0.05,139.40,normal
0.05,1.09,0.05,149.25,normal
0.05,1.09,0.04,146.17,normal
0.05,1.09,0.05,144.21,normal
0.05,1.09,0.04,144.11,normal
0.05,1.09,0.05,136.05,normal
0.05,1.09,0.04,131.50,normal
0.05,1.09,0.04,141.30,normal
0.05,1.09,0.05,138.18,normal
