rms_x,rms_y,rms_z,pw,label
0.06,1.09,0.07,184.66,obstruction
0.06,1.09,0.09,177.70,obstruction
0.05,1.09,0.06,175.78,obstruction
0.06,1.09,0.09,182.14,obstruction
0.05,1.09,0.08,179.87,obstruction
0.05,1.09,0.08,181.38,obstruction
0.06,1.08,0.12,179.34,obstruction
0.05,1.09,0.10,178.75,obstruction
0.06,1.09,0.11,184.27,obstruction
0.04,1.09,0.08,177.11,obstruction
0.05,1.09,0.09,177.63,obstruction
0.05,1.09,0.08,179.69,obstruction
0.05,1.09,0.07,187.82,obstruction
0.06,1.09,0.09,180.56,obstruction
0.08,1.09,0.08,173.91,obstruction
0.08,1.08,0.08,172.95,obstruction
0.05,1.09,0.06,171.70,obstruction
0.08,1.08,0.08,169.53,obstruction
0.06,1.09,0.06,170.91,obstruction
0.05,1.09,0.05,177.71,obstruction
0.06,1.09,0.06,174.65,obstruction
0.05,1.09,0.05,179.53,obstruction
0.06,1.09,0.06,175.11,obstruction
0.05,1.09,0.05,170.88,obstruction
0.06,1.09,0.06,167.14,obstruction
0.06,1.09,0.05,169.70,obstruction
0.07,1.08,0.09,167.70,obstruction
0.06,1.09,0.06,165.55,obstruction
0.06,1.09,0.08,175.52,obstruction
0.06,1.09,0.07,173.01,obstruction
0.06,1.09,0.07,175.33,obstruction
0.05,1.09,0.05,167.69,obstruction
0.05,1.09,0.05,170.75,obstruction
0.05,1.09,0.06,173.80,obstruction
0.05,1.09,0.05,168.20,obstruction
0.05,1.09,0.05,169.00,obstruction
0.05,1.09,0.05,165.40,obstruction
0.06,1.09,0.06,167.45,obstruction
0.05,1.09,0.05,168.82,obstruction
0.07,1.09,0.08,167.54,obstruction
0.05,1.09,0.07,166.14,obstruction
0.05,1.08,0.07,159.17,obstruction
0.04,1.09,0.05,159.46,obstruction
0.05,1.08,0.05,164.28,obstruction
0.04,1.09,0.04,161.19,obstruction
0.05,1.09,0.05,166.45,obstruction
0.04,1.09,0.04,174.27,obstruction
0.04,1.09,0.04,173.49,obstruction
0.04,1.09,0.04,173.02,obstruction
0.04,1.08,0.06,168.41,obstruction
0.08,1.08,0.10,166.98,obstruction
0.17,1.09,0.19,167.86,obstruction
0.16,1.09,0.15,164.58,obstruction
0.21,1.09,0.24,162.09,obstruction
0.15,1.09,0.16,175.02,obstruction
0.14,1.09,0.17,179.79,obstruction
0.08,1.09,0.11,173.84,obstruction
0.06,1.09,0.07,179.72,obstruction
0.09,1.09,0.14,190.59,obstruction
0.05,1.09,0.11,181.92,obstruction
0.13,1.09,0.23,193.08,obstruction
0.17,1.10,0.23,184.14,obstruction
0.14,1.09,0.17,193.27,obstruction
0.12,1.08,0.18,194.31,obstruction
0.09,1.10,0.13,198.66,obstruction
0.09,1.09,0.14,194.23,obstruction
0.12,1.09,0.16,200.81,obstruction
0.05,1.08,0.10,196.96,obstruction
0.09,1.09,0.12,199.43,obstruction
0.10,1.09,0.14,193.49,obstruction
0.06,1.09,0.06,192.34,obstruction
0.08,1.08,0.09,190.47,obstruction
0.12,1.10,0.14,190.76,obstruction
0.10,1.09,0.11,194.23,obstruction
0.15,1.09,0.23,193.67,obstruction
0.12,1.10,0.21,196.96,obstruction
0.15,1.09,0.19,207.50,obstruction
0.17,1.09,0.24,205.20,obstruction
0.15,1.11,0.24,205.48,obstruction
0.14,1.08,0.22,206.04,obstruction
0.18,1.08,0.31,203.99,obstruction
0.17,1.09,0.29,211.45,obstruction
0.10,1.07,0.24,214.05,obstruction
0.11,1.08,0.22,215.32,obstruction
0.13,1.08,0.27,210.39,obstruction
0.15,1.09,0.33,211.94,obstruction
0.13,1.11,0.24,213.42,obstruction
0.13,1.09,0.22,211.96,obstruction
0.19,1.11,0.27,210.08,obstruction
0.17,1.09,0.21,220.87,obstruction
0.08,1.09,0.14,219.81,obstruction
0.09,1.09,0.15,214.83,obstruction
0.06,1.09,0.11,214.34,obstruction
0.07,1.09,0.10,210.92,obstruction
0.05,1.09,0.07,211.76,obstruction
0.06,1.09,0.07,208.48,obstruction
0.07,1.09,0.10,202.89,obstruction
0.05,1.09,0.09,205.24,obstruction
0.04,1.09,0.06,203.12,obstruction
0.05,1.09,0.06,198.44,obstruction
0.06,1.09,0.09,192.02,obstruction
0.06,1.08,0.11,189.08,obstruction
0.06,1.09,0.09,192.57,obstruction
0.08,1.09,0.13,188.91,obstruction
0.07,1.08,0.14,189.48,obstruction
0.07,1.09,0.11,189.86,obstruction
0.08,1.09,0.16,177.91,obstruction
0.09,1.09,0.15,183.15,obstruction
0.08,1.09,0.13,186.23,obstruction
0.11,1.09,0.18,176.11,obstruction
0.13,1.08,0.19,179.56,obstruction
0.08,1.09,0.12,179.40,obstruction
0.08,1.08,0.15,182.48,obstruction
0.14,1.09,0.21,190.51,obstruction
0.10,1.10,0.15,187.11,obstruction
0.11,1.09,0.16,192.20,obstruction
0.15,1.09,0.23,187.88,obstruction
0.14,1.10,0.21,189.06,obstruction
0.14,1.10,0.20,193.68,obstruction
0.18,1.08,0.27,190.72,obstruction
0.14,1.09,0.24,192.51,obstruction
0.13,1.09,0.23,190.85,obstruction
0.10,1.10,0.24,200.35,obstruction
0.08,1.09,0.24,197.63,obstruction
0.06,1.09,0.18,195.24,obstruction
0.07,1.09,0.17,200.19,obstruction
0.08,1.09,0.22,202.75,obstruction
0.06,1.09,0.18,204.00,obstruction
0.08,1.09,0.17,204.77,obstruction
0.10,1.10,0.24,199.39,obstruction
0.13,1.11,0.29,198.04,obstruction
0.09,1.08,0.20,202.85,obstruction
0.11,1.10,0.18,206.60,obstruction
0.14,1.11,0.24,203.12,obstruction
0.12,1.11,0.22,206.26,obstruction
0.11,1.09,0.16,203.31,obstruction
0.12,1.10,0.19,206.20,obstruction
0.11,1.08,0.20,201.23,obstruction
0.07,1.10,0.15,201.76,obstruction
0.07,1.08,0.13,204.56,obstruction
0.09,1.09,0.15,201.03,obstruction
0.12,1.12,0.20,200.44,obstruction
0.07,1.09,0.15,198.52,obstruction
0.06,1.10,0.12,198.23,obstruction
0.08,1.08,0.15,199.69,obstruction
0.06,1.09,0.15,196.87,obstruction
0.06,1.09,0.12,195.81,obstruction
0.06,1.10,0.12,196.56,obstruction
0.10,1.11,0.16,194.58,obstruction
0.06,1.10,0.14,198.09,obstruction
0.09,1.10,0.15,194.62,obstruction
0.13,1.09,0.18,193.76,obstruction
0.10,1.08,0.16,190.95,obstruction
0.08,1.10,0.14,192.33,obstruction
0.14,1.09,0.17,194.74,obstruction
0.11,1.10,0.18,191.07,obstruction
0.09,1.08,0.16,190.73,obstruction
0.10,1.09,0.17,194.94,obstruction
0.13,1.10,0.18,197.20,obstruction
0.09,1.09,0.13,191.90,obstruction
0.08,1.09,0.12,192.80,obstruction
0.10,1.09,0.18,192.55,obstruction
0.12,1.09,0.14,190.92,obstruction
0.10,1.09,0.14,183.79,obstruction
0.12,1.09,0.17,187.72,obstruction
0.12,1.09,0.16,187.28,obstruction
0.07,1.09,0.12,186.59,obstruction
0.09,1.09,0.14,184.70,obstruction
0.11,1.10,0.15,191.70,obstruction
0.09,1.09,0.13,190.17,obstruction
0.07,1.08,0.13,189.11,obstruction
0.10,1.09,0.16,189.28,obstruction
0.07,1.09,0.09,184.79,obstruction
0.08,1.09,0.11,186.50,obstruction
0.12,1.10,0.15,184.55,obstruction
0.05,1.08,0.09,182.07,obstruction
0.08,1.09,0.12,179.84,obstruction
0.10,1.09,0.14,180.79,obstruction
0.06,1.09,0.10,179.67,obstruction
0.08,1.09,0.12,182.84,obstruction
0.12,1.09,0.14,179.67,obstruction
0.05,1.09,0.09,179.91,obstruction
0.09,1.09,0.12,183.93,obstruction
0.10,1.08,0.14,176.94,obstruction
0.06,1.10,0.09,177.02,obstruction
0.08,1.08,0.11,189.18,obstruction
0.12,1.08,0.12,184.62,obstruction
0.06,1.09,0.10,188.21,obstruction
0.08,1.10,0.12,197.98,obstruction
0.11,1.09,0.14,191.94,obstruction
0.06,1.09,0.08,194.84,obstruction
0.10,1.09,0.13,191.70,obstruction
0.09,1.09,0.11,192.42,obstruction
0.07,1.08,0.10,190.36,obstruction
0.11,1.09,0.14,188.78,obstruction
0.10,1.09,0.11,192.52,obstruction
0.06,1.09,0.09,189.11,obstruction
0.10,1.09,0.14,190.95,obstruction
0.07,1.09,0.09,191.43,obstruction
0.07,1.09,0.10,197.66,obstruction
0.10,1.09,0.12,193.73,obstruction
0.06,1.09,0.08,203.62,obstruction
0.09,1.08,0.13,193.21,obstruction
0.08,1.09,0.12,195.10,obstruction
0.07,1.08,0.10,193.63,obstruction
0.13,1.09,0.17,194.04,obstruction
0.07,1.09,0.10,195.59,obstruction
0.10,1.09,0.12,191.42,obstruction
0.15,1.09,0.14,193.21,obstruction
0.08,1.08,0.12,195.13,obstruction
0.13,1.08,0.18,200.49,obstruction
0.16,1.10,0.13,193.90,obstruction
0.09,1.08,0.11,193.12,obstruction
0.13,1.08,0.16,194.46,obstruction
0.12,1.09,0.13,195.23,obstruction
0.08,1.09,0.10,197.64,obstruction
0.11,1.09,0.15,193.02,obstruction
0.10,1.08,0.12,197.71,obstruction
0.06,1.09,0.09,196.78,obstruction
0.10,1.09,0.13,197.32,obstruction
0.06,1.09,0.09,194.36,obstruction
0.07,1.09,0.09,187.33,obstruction
0.09,1.09,0.13,196.81,obstruction
0.06,1.09,0.07,192.06,obstruction
0.05,1.09,0.10,198.68,obstruction
0.07,1.08,0.12,192.06,obstruction
0.05,1.09,0.07,192.93,obstruction
0.08,1.09,0.11,187.07,obstruction
0.07,1.09,0.08,189.98,obstruction
0.05,1.09,0.07,182.19,obstruction
0.09,1.09,0.11,187.62,obstruction
0.06,1.09,0.07,182.29,obstruction
0.06,1.09,0.09,188.29,obstruction
0.09,1.08,0.11,193.40,obstruction
0.05,1.09,0.08,188.20,obstruction
0.08,1.09,0.10,192.75,obstruction
0.05,1.09,0.07,182.90,obstruction
0.07,1.09,0.09,185.87,obstruction
0.09,1.09,0.11,188.24,obstruction
0.06,1.09,0.08,189.67,obstruction
0.09,1.09,0.13,188.43,obstruction
0.07,1.09,0.07,181.94,obstruction
0.08,1.09,0.11,183.67,obstruction
0.10,1.09,0.12,178.49,obstruction
0.07,1.08,0.09,178.44,obstruction
0.09,1.09,0.11,185.15,obstruction
0.06,1.08,0.07,183.70,obstruction
0.06,1.09,0.08,192.70,obstruction
0.10,1.08,0.12,195.05,obstruction
0.06,1.09,0.08,189.32,obstruction
0.11,1.09,0.12,196.91,obstruction
0.05,1.10,0.09,189.23,obstruction
0.08,1.08,0.11,193.79,obstruction
0.11,1.09,0.12,190.15,obstruction
0.05,1.09,0.06,177.37,obstruction
0.10,1.10,0.11,176.36,obstruction
0.05,1.09,0.06,174.21,obstruction
0.07,1.09,0.10,176.43,obstruction
0.06,1.09,0.09,180.54,obstruction
0.05,1.09,0.07,178.34,obstruction
0.07,1.09,0.11,184.62,obstruction
0.05,1.09,0.06,189.76,obstruction
0.07,1.09,0.10,175.33,obstruction
0.05,1.08,0.09,182.82,obstruction
0.07,1.09,0.08,190.66,obstruction
0.08,1.09,0.11,183.18,obstruction
0.06,1.09,0.06,179.59,obstruction
0.09,1.09,0.12,178.14,obstruction
0.05,1.09,0.07,178.90,obstruction
0.09,1.09,0.11,175.15,obstruction
0.06,1.09,0.08,181.50,obstruction
0.06,1.09,0.08,180.20,obstruction
0.10,1.08,0.13,174.32,obstruction
0.05,1.09,0.07,179.79,obstruction
0.09,1.08,0.11,188.74,obstruction
0.07,1.09,0.08,177.05,obstruction
0.08,1.08,0.10,181.02,obstruction
0.09,1.08,0.10,189.11,obstruction
0.05,1.09,0.06,181.48,obstruction
0.09,1.09,0.11,181.44,obstruction
0.05,1.09,0.06,181.97,obstruction
0.08,1.09,0.11,179.39,obstruction
0.06,1.09,0.08,175.29,obstruction
0.07,1.09,0.08,178.80,obstruction
0.08,1.09,0.11,180.02,obstruction
0.06,1.09,0.07,170.34,obstruction
0.08,1.09,0.11,173.04,obstruction
0.05,1.09,0.06,180.37,obstruction
0.09,1.09,0.10,176.54,obstruction
0.06,1.09,0.09,177.14,obstruction
0.08,1.09,0.09,178.87,obstruction
0.09,1.09,0.13,175.39,obstruction
0.08,1.09,0.09,174.07,obstruction
0.11,1.09,0.15,178.16,obstruction
0.06,1.09,0.08,188.13,obstruction
0.10,1.09,0.13,186.49,obstruction
0.08,1.08,0.11,181.34,obstruction
0.08,1.09,0.10,185.02,obstruction
0.09,1.09,0.12,175.91,obstruction
0.06,1.09,0.07,179.63,obstruction
0.08,1.09,0.11,188.47,obstruction
0.04,1.09,0.06,181.88,obstruction
0.07,1.09,0.08,179.29,obstruction
0.05,1.09,0.07,178.05,obstruction
0.05,1.09,0.06,172.82,obstruction
0.06,1.09,0.07,171.86,obstruction
0.05,1.09,0.05,174.21,obstruction
0.06,1.09,0.09,176.88,obstruction
0.05,1.09,0.05,177.54,obstruction
0.07,1.09,0.08,172.24,obstruction
0.05,1.09,0.07,171.87,obstruction
0.06,1.08,0.07,178.66,obstruction
0.07,1.09,0.09,172.53,obstruction
0.05,1.09,0.05,172.34,obstruction
0.07,1.08,0.09,176.22,obstruction
0.06,1.08,0.06,171.21,obstruction
0.08,1.09,0.10,176.06,obstruction
0.05,1.09,0.05,182.63,obstruction
0.07,1.09,0.09,175.19,obstruction
0.05,1.09,0.06,178.27,obstruction
0.08,1.09,0.09,164.43,obstruction
0.05,1.09,0.07,167.72,obstruction
0.07,1.09,0.09,176.46,obstruction
0.07,1.10,0.10,177.13,obstruction
0.05,1.09,0.06,179.56,obstruction
0.08,1.10,0.09,170.53,obstruction
0.05,1.09,0.06,169.82,obstruction
0.07,1.09,0.09,168.03,obstruction
0.05,1.09,0.05,175.04,obstruction
0.07,1.09,0.11,171.52,obstruction
0.07,1.08,0.08,175.09,obstruction
0.08,1.09,0.09,167.79,obstruction
0.06,1.09,0.08,170.42,obstruction
0.07,1.09,0.09,174.04,obstruction
0.09,1.09,0.11,177.72,obstruction
0.06,1.09,0.07,178.56,obstruction
0.08,1.09,0.11,165.15,obstruction
0.06,1.09,0.07,167.58,obstruction
0.09,1.09,0.12,175.81,obstruction
0.05,1.08,0.06,178.36,obstruction
0.09,1.09,0.10,169.05,obstruction
0.07,1.09,0.08,168.50,obstruction
0.09,1.08,0.09,175.08,obstruction
0.09,1.09,0.11,179.76,obstruction
0.08,1.09,0.09,179.13,obstruction
0.10,1.08,0.13,181.37,obstruction
0.07,1.09,0.07,180.08,obstruction
0.10,1.08,0.13,180.44,obstruction
0.05,1.09,0.07,182.10,obstruction
0.09,1.08,0.10,174.42,obstruction
0.08,1.09,0.10,174.01,obstruction
0.09,1.09,0.09,175.78,obstruction
0.09,1.10,0.10,178.07,obstruction
0.07,1.09,0.09,171.98,obstruction
0.12,1.09,0.15,177.72,obstruction
0.08,1.08,0.10,178.01,obstruction
0.12,1.10,0.14,169.40,obstruction
0.10,1.09,0.12,178.33,obstruction
0.10,1.09,0.12,179.31,obstruction
0.10,1.09,0.14,178.03,obstruction
0.07,1.09,0.09,181.77,obstruction
0.11,1.09,0.14,182.53,obstruction
0.08,1.09,0.10,178.92,obstruction
0.09,1.09,0.12,182.98,obstruction
0.12,1.09,0.17,178.07,obstruction
0.10,1.09,0.12,185.51,obstruction
0.15,1.09,0.23,188.50,obstruction
0.15,1.10,0.17,189.40,obstruction
0.15,1.09,0.19,188.95,obstruction
0.15,1.09,0.19,191.63,obstruction
0.09,1.10,0.10,188.34,obstruction
0.10,1.08,0.16,200.49,obstruction
0.11,1.09,0.16,196.55,obstruction
0.06,1.09,0.11,200.20,obstruction
0.11,1.09,0.17,200.67,obstruction
0.09,1.09,0.15,195.79,obstruction
0.09,1.08,0.14,197.62,obstruction
0.13,1.09,0.19,197.83,obstruction
0.10,1.09,0.14,200.04,obstruction
0.07,1.09,0.11,196.20,obstruction
0.11,1.08,0.18,196.85,obstruction
0.08,1.09,0.15,203.17,obstruction
0.06,1.09,0.12,201.49,obstruction
0.12,1.09,0.19,194.99,obstruction
0.07,1.09,0.13,199.32,obstruction
0.07,1.09,0.12,196.16,obstruction
0.11,1.09,0.21,192.06,obstruction
0.07,1.09,0.16,198.48,obstruction
0.07,1.09,0.15,198.94,obstruction
0.11,1.09,0.20,193.87,obstruction
0.07,1.09,0.16,206.13,obstruction
0.06,1.09,0.13,202.12,obstruction
0.09,1.09,0.18,194.38,obstruction
0.08,1.09,0.14,203.24,obstruction
0.06,1.08,0.12,201.30,obstruction
0.07,1.09,0.14,200.45,obstruction
0.07,1.09,0.13,196.40,obstruction
0.07,1.09,0.10,200.15,obstruction
0.07,1.09,0.13,196.45,obstruction
0.07,1.09,0.14,195.55,obstruction
0.08,1.09,0.12,198.10,obstruction
0.08,1.09,0.15,196.22,obstruction
0.08,1.09,0.15,201.06,obstruction
0.07,1.09,0.13,199.38,obstruction
0.09,1.09,0.17,194.77,obstruction
0.08,1.09,0.14,200.06,obstruction
0.07,1.08,0.13,200.08,obstruction
0.08,1.09,0.16,197.31,obstruction
0.08,1.09,0.14,197.41,obstruction
0.07,1.08,0.12,200.40,obstruction
0.08,1.09,0.15,201.30,obstruction
0.08,1.09,0.15,191.38,obstruction
0.07,1.09,0.11,199.01,obstruction
0.07,1.09,0.13,195.88,obstruction
0.07,1.09,0.13,195.52,obstruction
0.08,1.09,0.11,203.26,obstruction
0.07,1.09,0.14,197.80,obstruction
0.07,1.09,0.14,202.10,obstruction
0.07,1.08,0.09,203.13,obstruction
0.06,1.08,0.12,196.21,obstruction
0.08,1.09,0.13,198.96,obstruction
0.06,1.09,0.10,194.18,obstruction
0.08,1.09,0.15,195.64,obstruction
0.07,1.09,0.11,196.67,obstruction
0.07,1.09,0.12,192.48,obstruction
0.09,1.09,0.16,203.99,obstruction
0.07,1.09,0.11,203.50,obstruction
0.08,1.09,0.13,194.25,obstruction
0.07,1.08,0.14,201.77,obstruction
0.08,1.09,0.11,198.46,obstruction
0.06,1.09,0.12,195.03,obstruction
0.08,1.09,0.15,195.12,obstruction
0.07,1.09,0.10,193.98,obstruction
0.07,1.09,0.11,203.07,obstruction
0.10,1.09,0.14,199.08,obstruction
0.06,1.09,0.07,199.67,obstruction
0.08,1.09,0.12,194.13,obstruction
0.08,1.09,0.13,193.69,obstruction
0.10,1.09,0.12,197.75,obstruction
0.12,1.09,0.16,191.37,obstruction
0.10,1.09,0.14,195.26,obstruction
0.07,1.09,0.12,194.36,obstruction
0.11,1.09,0.18,194.58,obstruction
0.10,1.09,0.17,207.96,obstruction
0.07,1.09,0.11,200.63,obstruction
0.10,1.09,0.17,193.49,obstruction
0.08,1.09,0.14,203.20,obstruction
0.07,1.09,0.12,200.47,obstruction
0.09,1.09,0.19,199.66,obstruction
0.07,1.08,0.16,208.31,obstruction
0.08,1.10,0.14,205.58,obstruction
0.09,1.09,0.19,201.41,obstruction
0.07,1.09,0.16,199.66,obstruction
0.07,1.09,0.11,204.28,obstruction
0.06,1.09,0.12,199.79,obstruction
0.08,1.09,0.14,198.49,obstruction
0.07,1.09,0.12,197.42,obstruction
0.07,1.08,0.14,198.51,obstruction
0.08,1.09,0.15,196.48,obstruction
0.08,1.09,0.12,203.44,obstruction
0.08,1.09,0.17,203.17,obstruction
0.07,1.09,0.17,200.34,obstruction
0.06,1.08,0.13,204.69,obstruction
0.09,1.08,0.17,203.32,obstruction
0.07,1.09,0.16,201.01,obstruction
0.07,1.09,0.14,199.96,obstruction
0.10,1.09,0.17,203.95,obstruction
0.08,1.08,0.20,204.73,obstruction
0.08,1.09,0.17,205.01,obstruction
0.08,1.09,0.17,207.28,obstruction
0.08,1.08,0.21,210.84,obstruction
0.07,1.09,0.16,209.75,obstruction
0.08,1.09,0.17,210.82,obstruction
0.11,1.09,0.24,204.79,obstruction
0.07,1.09,0.20,203.12,obstruction
0.07,1.09,0.15,202.31,obstruction
0.07,1.09,0.16,199.55,obstruction
0.07,1.09,0.16,198.53,obstruction
0.06,1.09,0.14,197.49,obstruction
0.07,1.09,0.13,197.69,obstruction
0.07,1.09,0.16,198.92,obstruction
0.07,1.09,0.15,201.96,obstruction
0.08,1.09,0.14,195.23,obstruction
0.08,1.10,0.15,197.82,obstruction
0.08,1.10,0.18,199.01,obstruction
0.07,1.09,0.16,197.98,obstruction
0.09,1.08,0.18,195.01,obstruction
0.07,1.08,0.19,194.13,obstruction
0.06,1.09,0.16,195.49,obstruction
0.07,1.11,0.15,191.87,obstruction
0.09,1.10,0.17,194.81,obstruction
0.08,1.08,0.19,191.06,obstruction
0.08,1.08,0.15,193.33,obstruction
0.07,1.08,0.17,190.16,obstruction
0.08,1.09,0.16,191.78,obstruction
0.09,1.09,0.16,193.04,obstruction
0.09,1.08,0.17,190.90,obstruction
0.08,1.09,0.20,198.90,obstruction
0.09,1.09,0.20,191.35,obstruction
0.10,1.09,0.17,189.47,obstruction
0.08,1.09,0.21,194.41,obstruction
0.10,1.10,0.19,193.61,obstruction
0.09,1.09,0.17,192.53,obstruction
0.09,1.09,0.17,190.14,obstruction
0.08,1.09,0.18,193.37,obstruction
0.07,1.09,0.15,192.18,obstruction
0.08,1.09,0.13,191.77,obstruction
0.08,1.09,0.15,182.33,obstruction
0.07,1.08,0.11,182.27,obstruction
0.08,1.10,0.10,182.53,obstruction
0.08,1.08,0.16,184.24,obstruction
0.07,1.09,0.11,188.75,obstruction
0.06,1.09,0.09,186.37,obstruction
0.08,1.09,0.13,183.31,obstruction
0.06,1.09,0.10,184.21,obstruction
0.07,1.09,0.09,181.38,obstruction
0.10,1.09,0.15,175.41,obstruction
0.08,1.08,0.11,175.86,obstruction
0.09,1.07,0.14,186.90,obstruction
0.11,1.09,0.16,196.10,obstruction
0.10,1.09,0.12,195.95,obstruction
0.09,1.09,0.15,192.58,obstruction
0.13,1.10,0.14,195.94,obstruction
0.07,1.08,0.09,195.24,obstruction
0.08,1.09,0.12,197.35,obstruction
0.09,1.09,0.14,195.92,obstruction
0.08,1.09,0.09,200.24,obstruction
0.11,1.08,0.15,193.94,obstruction
0.11,1.10,0.15,197.77,obstruction
0.09,1.08,0.11,195.49,obstruction
0.08,1.09,0.16,193.64,obstruction
0.09,1.09,0.14,203.15,obstruction
0.07,1.09,0.11,197.77,obstruction
0.10,1.09,0.17,192.84,obstruction
0.07,1.09,0.12,195.19,obstruction
0.06,1.09,0.11,198.02,obstruction
0.08,1.09,0.17,201.86,obstruction
0.07,1.09,0.12,201.36,obstruction
0.08,1.09,0.13,197.48,obstruction
0.07,1.09,0.16,200.86,obstruction
0.06,1.09,0.12,196.66,obstruction
0.08,1.09,0.12,202.90,obstruction
0.07,1.09,0.15,208.70,obstruction
0.07,1.09,0.13,203.53,obstruction
0.08,1.09,0.13,204.79,obstruction
0.08,1.09,0.16,211.49,obstruction
0.06,1.09,0.12,205.60,obstruction
0.08,1.09,0.14,203.32,obstruction
0.08,1.09,0.16,210.21,obstruction
0.06,1.09,0.15,209.16,obstruction
0.08,1.09,0.14,206.60,obstruction
0.08,1.09,0.17,207.73,obstruction
0.06,1.09,0.15,197.19,obstruction
0.08,1.09,0.12,200.34,obstruction
0.07,1.09,0.15,203.62,obstruction
0.06,1.09,0.14,198.44,obstruction
0.07,1.09,0.11,197.49,obstruction
0.08,1.07,0.16,201.37,obstruction
0.06,1.08,0.11,195.71,obstruction
0.07,1.09,0.10,195.98,obstruction
0.08,1.08,0.16,200.17,obstruction
0.06,1.08,0.12,194.73,obstruction
0.06,1.08,0.11,194.64,obstruction
0.08,1.08,0.18,198.02,obstruction
0.08,1.09,0.13,201.59,obstruction
0.07,1.08,0.13,202.04,obstruction
0.11,1.09,0.19,199.52,obstruction
0.11,1.09,0.16,206.14,obstruction
0.08,1.09,0.14,200.27,obstruction
0.09,1.10,0.19,201.28,obstruction
0.07,1.08,0.15,202.47,obstruction
0.07,1.09,0.13,196.88,obstruction
0.07,1.09,0.15,194.54,obstruction
0.07,1.09,0.14,198.90,obstruction
0.07,1.09,0.12,203.97,obstruction
0.08,1.09,0.15,207.36,obstruction
0.07,1.09,0.16,203.91,obstruction
0.06,1.09,0.10,203.90,obstruction
0.09,1.09,0.17,201.98,obstruction
0.07,1.09,0.17,200.84,obstruction
0.06,1.09,0.13,203.29,obstruction
0.07,1.09,0.16,209.67,obstruction
0.09,1.09,0.18,204.69,obstruction
0.07,1.08,0.13,198.52,obstruction
0.07,1.09,0.13,201.28,obstruction
0.07,1.09,0.17,207.79,obstruction
0.07,1.09,0.15,205.95,obstruction
0.08,1.08,0.16,203.32,obstruction
0.07,1.08,0.18,199.24,obstruction
0.07,1.09,0.16,198.39,obstruction
0.07,1.09,0.13,200.02,obstruction
0.08,1.09,0.19,200.04,obstruction
0.07,1.09,0.15,202.97,obstruction
0.07,1.09,0.13,205.16,obstruction
0.07,1.08,0.16,202.30,obstruction
0.06,1.08,0.16,201.80,obstruction
0.08,1.09,0.13,200.75,obstruction
0.08,1.09,0.16,195.33,obstruction
0.07,1.09,0.19,197.09,obstruction
0.09,1.09,0.13,200.42,obstruction
0.08,1.09,0.19,208.68,obstruction
0.09,1.09,0.21,204.77,obstruction
0.10,1.09,0.12,203.36,obstruction
0.14,1.09,0.19,200.23,obstruction
0.17,1.10,0.22,211.34,obstruction
0.14,1.09,0.21,210.04,obstruction
0.08,1.09,0.16,207.67,obstruction
0.10,1.09,0.19,200.51,obstruction
0.08,1.10,0.18,197.51,obstruction
0.08,1.09,0.15,195.28,obstruction
0.08,1.09,0.16,195.46,obstruction
0.07,1.09,0.17,194.43,obstruction
0.07,1.08,0.13,192.94,obstruction
0.09,1.09,0.15,196.32,obstruction
0.09,1.09,0.18,183.91,obstruction
0.07,1.09,0.14,193.18,obstruction
0.08,1.09,0.12,191.02,obstruction
0.07,1.09,0.12,188.23,obstruction
0.07,1.09,0.11,193.47,obstruction
0.07,1.09,0.09,189.58,obstruction
0.10,1.09,0.14,189.37,obstruction
0.09,1.09,0.17,191.53,obstruction
0.07,1.10,0.15,193.92,obstruction
0.09,1.08,0.14,184.36,obstruction
0.09,1.09,0.16,193.45,obstruction
0.07,1.10,0.11,190.63,obstruction
0.08,1.10,0.11,190.96,obstruction
0.09,1.08,0.14,194.91,obstruction
0.08,1.10,0.15,187.70,obstruction
0.08,1.11,0.16,195.33,obstruction
0.10,1.09,0.22,202.14,obstruction
0.10,1.08,0.23,203.44,obstruction
0.11,1.11,0.16,203.92,obstruction
0.10,1.08,0.16,206.49,obstruction
0.09,1.09,0.14,209.24,obstruction
0.09,1.10,0.14,207.07,obstruction
0.07,1.08,0.10,204.76,obstruction
0.06,1.09,0.09,201.78,obstruction
0.07,1.08,0.10,198.24,obstruction
0.06,1.09,0.09,199.15,obstruction
0.06,1.09,0.07,200.55,obstruction
0.07,1.09,0.10,200.00,obstruction
0.07,1.09,0.12,196.25,obstruction
0.06,1.09,0.10,195.97,obstruction
0.06,1.09,0.09,189.79,obstruction
0.05,1.09,0.06,184.89,obstruction
0.04,1.09,0.04,184.75,obstruction
0.04,1.09,0.04,181.80,obstruction
0.04,1.09,0.04,176.60,obstruction
0.04,1.09,0.04,175.12,obstruction
0.04,1.09,0.04,178.59,obstruction
0.06,1.09,0.06,178.47,obstruction
0.09,1.09,0.11,182.33,obstruction
0.24,1.10,0.36,186.07,obstruction
0.21,1.11,0.27,193.01,obstruction
0.17,1.06,0.21,194.43,obstruction
0.19,1.09,0.20,199.59,obstruction
0.12,1.08,0.13,204.12,obstruction
0.08,1.08,0.10,197.23,obstruction
0.11,1.09,0.11,198.79,obstruction
0.05,1.09,0.08,195.47,obstruction
0.07,1.09,0.10,195.99,obstruction
0.07,1.08,0.13,202.92,obstruction
0.06,1.09,0.07,193.91,obstruction
0.05,1.09,0.07,200.15,obstruction
