rms_x,rms_y,rms_z,pw,label
0.06,1.09,0.05,8.73,fluctuations
0.06,1.09,0.05,17.54,fluctuations
0.06,1.09,0.05,27.50,fluctuations
0.06,1.09,0.05,34.97,fluctuations
0.06,1.09,0.05,42.51,fluctuations
0.06,1.09,0.05,50.41,fluctuations
0.06,1.09,0.05,57.55,fluctuations
0.06,1.09,0.05,65.48,fluctuations
0.06,1.09,0.05,73.56,fluctuations
0.06,1.09,0.05,80.23,fluctuations
0.06,1.09,0.05,89.74,fluctuations
0.06,1.09,0.05,95.52,fluctuations
0.06,1.09,0.05,105.29,fluctuations
0.06,1.09,0.05,100.72,fluctuations
0.06,1.09,0.05,54.76,fluctuations
0.06,1.09,0.05,31.10,fluctuations
0.06,1.09,0.05,18.90,fluctuations
0.06,1.09,0.05,12.15,fluctuations
0.06,1.08,0.05,8.73,fluctuations
0.06,1.09,0.05,7.81,fluctuations
0.06,1.09,0.05,7.71,fluctuations
0.06,1.09,0.05,10.83,fluctuations
0.06,1.09,0.05,21.36,fluctuations
0.06,1.09,0.05,28.68,fluctuations
0.06,1.09,0.05,38.72,fluctuations
0.06,1.09,0.05,44.76,fluctuations
0.06,1.09,0.05,52.73,fluctuations
0.06,1.09,0.05,59.09,fluctuations
0.06,1.09,0.05,67.94,fluctuations
0.06,1.08,0.05,74.97,fluctuations
0.06,1.09,0.05,86.39,fluctuations
0.06,1.09,0.05,94.19,fluctuations
0.06,1.09,0.05,101.35,fluctuations
0.06,1.09,0.05,108.22,fluctuations
0.06,1.09,0.05,119.61,fluctuations
0.06,1.09,0.05,126.61,fluctuations
0.06,1.09,0.05,83.10,fluctuations
0.06,1.09,0.05,45.53,fluctuations
0.06,1.09,0.05,26.26,fluctuations
0.06,1.09,0.05,16.58,fluctuations
0.06,1.09,0.05,10.99,fluctuations
0.06,1.09,0.05,8.00,fluctuations
0.06,1.09,0.05,7.20,fluctuations
0.06,1.09,0.05,7.30,fluctuations
0.06,1.09,0.05,8.55,fluctuations
0.06,1.09,0.05,22.15,fluctuations
0.06,1.09,0.05,28.82,fluctuations
0.06,1.09,0.05,36.54,fluctuations
0.06,1.09,0.05,43.37,fluctuations
0.06,1.09,0.05,50.53,fluctuations
0.06,1.09,0.05,58.62,fluctuations
0.06,1.09,0.05,67.36,fluctuations
0.06,1.09,0.05,74.40,fluctuations
0.06,1.09,0.05,83.43,fluctuations
0.06,1.09,0.05,90.91,fluctuations
0.06,1.09,0.05,99.51,fluctuations
0.06,1.09,0.05,107.00,fluctuations
0.06,1.09,0.05,112.43,fluctuations
0.06,1.09,0.05,93.21,fluctuations
0.06,1.09,0.05,50.53,fluctuations
0.06,1.09,0.05,28.77,fluctuations
0.06,1.09,0.05,17.88,fluctuations
0.06,1.09,0.05,12.44,fluctuations
0.06,1.09,0.05,9.72,fluctuations
0.06,1.09,0.05,8.66,fluctuations
0.06,1.09,0.05,9.06,fluctuations
0.06,1.09,0.05,18.45,fluctuations
0.06,1.09,0.05,26.13,fluctuations
0.06,1.09,0.05,35.89,fluctuations
0.06,1.09,0.05,42.77,fluctuations
0.06,1.09,0.05,50.61,fluctuations
0.06,1.09,0.05,54.90,fluctuations
0.06,1.09,0.05,65.25,fluctuations
0.06,1.09,0.05,73.40,fluctuations
0.06,1.09,0.05,80.40,fluctuations
0.06,1.09,0.05,89.45,fluctuations
0.06,1.09,0.05,94.50,fluctuations
0.06,1.08,0.05,87.45,fluctuations
0.06,1.09,0.05,48.03,fluctuations
0.06,1.09,0.05,27.71,fluctuations
0.06,1.09,0.05,17.21,fluctuations
0.06,1.09,0.05,11.10,fluctuations
0.06,1.09,0.05,8.05,fluctuations
0.06,1.09,0.05,6.53,fluctuations
0.06,1.09,0.05,5.76,fluctuations
0.06,1.09,0.05,5.58,fluctuations
0.06,1.09,0.05,6.47,fluctuations
0.06,1.09,0.05,8.86,fluctuations
0.06,1.09,0.05,22.93,fluctuations
0.06,1.09,0.05,30.46,fluctuations
0.06,1.09,0.05,38.78,fluctuations
0.06,1.09,0.05,46.64,fluctuations
0.06,1.09,0.05,53.22,fluctuations
0.06,1.09,0.05,61.54,fluctuations
0.06,1.09,0.05,67.94,fluctuations
0.06,1.09,0.05,78.97,fluctuations
0.06,1.09,0.05,85.24,fluctuations
0.06,1.09,0.05,95.24,fluctuations
0.06,1.09,0.05,99.10,fluctuations
0.06,1.09,0.05,91.00,fluctuations
0.06,1.09,0.05,49.75,fluctuations
0.06,1.09,0.05,28.52,fluctuations
0.06,1.09,0.05,17.71,fluctuations
0.06,1.09,0.05,11.36,fluctuations
0.06,1.09,0.05,8.18,fluctuations
0.06,1.08,0.05,6.74,fluctuations
0.06,1.08,0.05,6.87,fluctuations
0.06,1.09,0.05,7.36,fluctuations
0.06,1.09,0.05,12.63,fluctuations
0.06,1.09,0.05,26.34,fluctuations
0.06,1.09,0.05,33.74,fluctuations
0.06,1.09,0.05,41.25,fluctuations
0.06,1.09,0.05,50.55,fluctuations
0.06,1.09,0.05,56.35,fluctuations
0.06,1.09,0.05,64.20,fluctuations
0.06,1.09,0.05,73.12,fluctuations
0.06,1.09,0.05,79.64,fluctuations
0.06,1.09,0.05,91.04,fluctuations
0.06,1.09,0.05,97.70,fluctuations
0.06,1.09,0.05,107.07,fluctuations
0.06,1.09,0.05,116.44,fluctuations
0.06,1.09,0.05,121.69,fluctuations
0.06,1.09,0.05,134.30,fluctuations
0.06,1.09,0.05,143.80,fluctuations
0.06,1.09,0.05,153.40,fluctuations
0.06,1.09,0.05,96.12,fluctuations
0.06,1.09,0.05,51.76,fluctuations
0.06,1.09,0.05,29.18,fluctuations
0.06,1.09,0.05,17.09,fluctuations
0.06,1.09,0.05,11.05,fluctuations
0.06,1.09,0.05,8.42,fluctuations
0.06,1.09,0.05,7.79,fluctuations
0.06,1.09,0.05,8.37,fluctuations
0.06,1.09,0.05,15.33,fluctuations
0.06,1.09,0.05,25.04,fluctuations
0.06,1.09,0.05,32.30,fluctuations
0.06,1.09,0.05,40.22,fluctuations
0.06,1.09,0.05,45.76,fluctuations
0.06,1.09,0.05,54.76,fluctuations
0.06,1.09,0.05,60.95,fluctuations
0.06,1.09,0.05,68.40,fluctuations
0.06,1.09,0.05,76.48,fluctuations
0.06,1.09,0.05,84.49,fluctuations
0.06,1.09,0.05,93.64,fluctuations
0.06,1.09,0.05,103.10,fluctuations
0.06,1.09,0.05,100.25,fluctuations
0.06,1.09,0.05,54.42,fluctuations
0.06,1.09,0.05,30.74,fluctuations
0.06,1.09,0.05,18.07,fluctuations
0.06,1.09,0.05,11.53,fluctuations
0.06,1.09,0.05,8.27,fluctuations
0.06,1.09,0.05,6.68,fluctuations
0.06,1.09,0.05,6.79,fluctuations
0.06,1.09,0.05,7.25,fluctuations
0.06,1.09,0.05,10.50,fluctuations
0.06,1.09,0.05,21.92,fluctuations
0.06,1.09,0.05,31.06,fluctuations
0.06,1.09,0.05,38.23,fluctuations
0.06,1.09,0.05,46.32,fluctuations
0.06,1.09,0.05,52.46,fluctuations
0.06,1.09,0.05,59.90,fluctuations
0.06,1.09,0.05,66.00,fluctuations
0.06,1.09,0.05,77.58,fluctuations
0.06,1.09,0.05,84.59,fluctuations
0.06,1.09,0.05,92.12,fluctuations
0.06,1.09,0.05,102.51,fluctuations
0.06,1.09,0.05,110.38,fluctuations
0.06,1.09,0.05,119.91,fluctuations
0.06,1.09,0.05,114.68,fluctuations
0.06,1.09,0.05,61.64,fluctuations
0.06,1.09,0.05,34.37,fluctuations
0.06,1.09,0.05,20.19,fluctuations
0.06,1.09,0.05,12.59,fluctuations
0.06,1.09,0.05,8.80,fluctuations
0.06,1.09,0.05,7.05,fluctuations
0.06,1.09,0.05,7.02,fluctuations
0.06,1.09,0.05,7.64,fluctuations
0.06,1.09,0.05,13.47,fluctuations
0.06,1.09,0.05,22.21,fluctuations
0.06,1.09,0.05,32.43,fluctuations
0.06,1.09,0.05,38.16,fluctuations
0.06,1.09,0.05,47.38,fluctuations
0.06,1.09,0.05,52.62,fluctuations
0.06,1.09,0.05,61.31,fluctuations
0.06,1.09,0.05,67.88,fluctuations
0.06,1.09,0.05,78.29,fluctuations
0.06,1.09,0.05,84.42,fluctuations
0.06,1.09,0.05,93.36,fluctuations
0.06,1.09,0.05,102.38,fluctuations
0.06,1.09,0.05,110.84,fluctuations
0.06,1.09,0.05,85.59,fluctuations
0.06,1.09,0.05,46.60,fluctuations
0.06,1.09,0.05,26.50,fluctuations
0.06,1.09,0.05,15.75,fluctuations
0.06,1.09,0.05,10.02,fluctuations
0.06,1.09,0.05,6.51,fluctuations
0.06,1.09,0.05,4.76,fluctuations
0.06,1.09,0.05,4.28,fluctuations
0.06,1.09,0.05,4.74,fluctuations
0.06,1.09,0.05,6.04,fluctuations
0.06,1.09,0.05,8.42,fluctuations
0.06,1.09,0.05,21.66,fluctuations
0.06,1.09,0.05,29.88,fluctuations
0.06,1.09,0.05,36.77,fluctuations
0.06,1.09,0.05,46.76,fluctuations
0.06,1.09,0.05,52.35,fluctuations
0.06,1.09,0.05,60.85,fluctuations
0.06,1.09,0.05,67.00,fluctuations
0.06,1.09,0.05,76.58,fluctuations
0.06,1.09,0.05,82.69,fluctuations
0.06,1.09,0.05,94.74,fluctuations
0.06,1.09,0.05,102.15,fluctuations
0.06,1.09,0.05,110.37,fluctuations
0.06,1.09,0.05,86.96,fluctuations
0.06,1.09,0.05,47.33,fluctuations
0.06,1.09,0.05,27.12,fluctuations
0.06,1.09,0.05,16.06,fluctuations
0.06,1.09,0.05,10.53,fluctuations
0.06,1.09,0.05,7.76,fluctuations
0.06,1.09,0.05,6.38,fluctuations
0.06,1.09,0.05,5.79,fluctuations
0.06,1.09,0.05,6.35,fluctuations
0.06,1.09,0.05,7.17,fluctuations
0.06,1.09,0.05,11.99,fluctuations
0.06,1.09,0.05,25.54,fluctuations
0.06,1.09,0.05,33.45,fluctuations
0.06,1.09,0.05,40.47,fluctuations
0.06,1.09,0.05,49.44,fluctuations
0.06,1.09,0.05,55.19,fluctuations
0.06,1.09,0.05,63.67,fluctuations
0.06,1.09,0.05,71.11,fluctuations
0.06,1.09,0.05,80.76,fluctuations
0.06,1.09,0.05,88.05,fluctuations
0.06,1.09,0.05,97.55,fluctuations
0.06,1.09,0.05,104.65,fluctuations
0.06,1.09,0.05,61.33,fluctuations
0.06,1.09,0.05,34.36,fluctuations
0.06,1.09,0.05,20.68,fluctuations
0.06,1.09,0.05,13.14,fluctuations
0.06,1.09,0.05,9.07,fluctuations
0.06,1.09,0.05,7.04,fluctuations
0.06,1.09,0.05,6.47,fluctuations
0.06,1.09,0.05,6.73,fluctuations
0.06,1.09,0.05,7.27,fluctuations
0.06,1.09,0.05,9.51,fluctuations
0.06,1.09,0.05,21.98,fluctuations
0.06,1.09,0.05,33.79,fluctuations
0.06,1.09,0.05,40.77,fluctuations
0.06,1.09,0.05,47.38,fluctuations
0.06,1.09,0.05,56.59,fluctuations
0.06,1.09,0.05,62.87,fluctuations
0.06,1.09,0.05,70.89,fluctuations
0.06,1.09,0.05,80.42,fluctuations
0.06,1.09,0.05,84.96,fluctuations
0.06,1.08,0.05,96.68,fluctuations
0.06,1.09,0.05,105.94,fluctuations
0.06,1.09,0.05,85.27,fluctuations
0.06,1.09,0.05,46.73,fluctuations
0.06,1.09,0.05,26.97,fluctuations
0.06,1.09,0.05,16.68,fluctuations
0.06,1.09,0.05,10.84,fluctuations
0.06,1.09,0.05,7.92,fluctuations
0.06,1.09,0.05,6.46,fluctuations
0.06,1.09,0.05,5.73,fluctuations
0.06,1.09,0.05,5.37,fluctuations
0.06,1.09,0.05,5.33,fluctuations
0.06,1.09,0.05,6.17,fluctuations
0.06,1.09,0.05,7.06,fluctuations
0.06,1.09,0.05,12.00,fluctuations
0.06,1.09,0.05,24.60,fluctuations
0.06,1.09,0.05,34.83,fluctuations
0.06,1.09,0.05,44.74,fluctuations
0.06,1.09,0.05,50.94,fluctuations
0.06,1.09,0.05,58.67,fluctuations
0.06,1.09,0.05,67.71,fluctuations
0.06,1.09,0.05,74.48,fluctuations
0.06,1.09,0.05,81.79,fluctuations
0.06,1.09,0.05,91.87,fluctuations
0.06,1.09,0.05,98.84,fluctuations
0.06,1.09,0.05,110.04,fluctuations
0.06,1.09,0.05,116.07,fluctuations
0.06,1.09,0.05,119.36,fluctuations
0.06,1.09,0.05,64.21,fluctuations
0.06,1.09,0.05,35.88,fluctuations
0.06,1.09,0.05,21.34,fluctuations
0.06,1.09,0.05,13.17,fluctuations
0.06,1.09,0.05,9.08,fluctuations
0.06,1.09,0.05,7.04,fluctuations
0.06,1.09,0.05,6.02,fluctuations
0.06,1.09,0.05,5.51,fluctuations
0.06,1.09,0.05,5.81,fluctuations
0.06,1.09,0.05,6.65,fluctuations
0.06,1.09,0.05,12.13,fluctuations
0.06,1.09,0.05,25.69,fluctuations
0.06,1.09,0.05,33.44,fluctuations
0.06,1.09,0.05,41.52,fluctuations
0.06,1.09,0.05,49.86,fluctuations
0.06,1.09,0.05,56.23,fluctuations
0.06,1.09,0.05,63.92,fluctuations
0.06,1.09,0.05,73.43,fluctuations
0.06,1.09,0.05,81.59,fluctuations
0.06,1.09,0.05,91.17,fluctuations
0.06,1.09,0.05,95.01,fluctuations
0.06,1.09,0.05,107.41,fluctuations
0.06,1.09,0.05,116.08,fluctuations
0.06,1.09,0.05,74.36,fluctuations
0.06,1.09,0.05,41.01,fluctuations
0.06,1.09,0.05,24.00,fluctuations
0.06,1.09,0.05,15.00,fluctuations
0.06,1.09,0.05,10.00,fluctuations
0.06,1.09,0.05,7.65,fluctuations
0.06,1.09,0.05,7.28,fluctuations
0.06,1.09,0.05,7.34,fluctuations
0.06,1.09,0.05,8.27,fluctuations
0.06,1.09,0.05,19.76,fluctuations
0.06,1.09,0.05,31.55,fluctuations
0.06,1.09,0.05,38.13,fluctuations
0.06,1.09,0.05,45.86,fluctuations
0.06,1.09,0.05,54.96,fluctuations
0.06,1.09,0.05,60.55,fluctuations
0.06,1.09,0.05,70.18,fluctuations
0.06,1.09,0.05,76.96,fluctuations
0.06,1.09,0.05,85.63,fluctuations
0.06,1.09,0.05,93.22,fluctuations
0.06,1.09,0.05,103.88,fluctuations
0.06,1.09,0.05,111.12,fluctuations
0.06,1.08,0.05,65.41,fluctuations
0.06,1.09,0.05,36.50,fluctuations
0.06,1.09,0.05,21.75,fluctuations
0.06,1.09,0.05,13.48,fluctuations
0.06,1.09,0.05,9.24,fluctuations
0.06,1.09,0.05,6.87,fluctuations
0.06,1.09,0.05,5.53,fluctuations
0.06,1.09,0.05,4.82,fluctuations
0.06,1.09,0.05,4.91,fluctuations
0.06,1.09,0.05,5.60,fluctuations
0.06,1.09,0.05,6.88,fluctuations
0.06,1.09,0.05,14.04,fluctuations
0.06,1.09,0.05,24.79,fluctuations
0.06,1.09,0.05,33.27,fluctuations
0.06,1.09,0.05,44.29,fluctuations
0.06,1.09,0.05,50.02,fluctuations
0.06,1.09,0.05,58.96,fluctuations
0.06,1.09,0.05,67.23,fluctuations
0.06,1.09,0.05,74.66,fluctuations
0.06,1.08,0.05,83.46,fluctuations
0.06,1.09,0.05,91.08,fluctuations
0.06,1.09,0.05,97.54,fluctuations
0.06,1.09,0.05,93.19,fluctuations
0.06,1.09,0.05,50.80,fluctuations
0.06,1.09,0.05,28.92,fluctuations
0.06,1.08,0.05,17.91,fluctuations
0.06,1.09,0.05,11.51,fluctuations
0.06,1.09,0.05,8.25,fluctuations
0.06,1.09,0.05,6.63,fluctuations
0.06,1.09,0.05,5.81,fluctuations
0.06,1.09,0.05,6.11,fluctuations
0.06,1.09,0.05,6.95,fluctuations
0.06,1.09,0.05,11.90,fluctuations
0.06,1.09,0.05,23.50,fluctuations
0.06,1.09,0.05,33.60,fluctuations
0.06,1.09,0.05,43.55,fluctuations
0.06,1.09,0.05,49.25,fluctuations
0.06,1.09,0.05,55.03,fluctuations
0.06,1.09,0.05,66.66,fluctuations
0.06,1.09,0.05,72.61,fluctuations
0.06,1.09,0.05,83.30,fluctuations
0.06,1.09,0.05,89.08,fluctuations
0.06,1.09,0.05,92.49,fluctuations
0.06,1.09,0.05,50.59,fluctuations
0.06,1.09,0.05,28.80,fluctuations
0.06,1.09,0.05,17.05,fluctuations
0.06,1.09,0.05,11.02,fluctuations
0.06,1.09,0.05,7.86,fluctuations
0.06,1.09,0.05,6.13,fluctuations
0.06,1.09,0.05,5.17,fluctuations
0.06,1.09,0.05,5.03,fluctuations
0.06,1.09,0.05,5.02,fluctuations
0.06,1.09,0.05,5.56,fluctuations
0.06,1.09,0.05,6.45,fluctuations
0.06,1.09,0.05,8.05,fluctuations
0.06,1.09,0.05,21.30,fluctuations
0.06,1.09,0.05,32.78,fluctuations
0.06,1.09,0.05,42.74,fluctuations
0.06,1.09,0.05,50.17,fluctuations
0.06,1.09,0.05,56.88,fluctuations
0.06,1.09,0.05,65.24,fluctuations
0.06,1.09,0.05,73.90,fluctuations
0.06,1.09,0.05,80.70,fluctuations
0.06,1.09,0.05,88.80,fluctuations
0.06,1.09,0.05,99.67,fluctuations
0.06,1.09,0.05,104.06,fluctuations
0.06,1.09,0.05,118.08,fluctuations
0.06,1.09,0.05,124.14,fluctuations
0.06,1.09,0.05,133.37,fluctuations
0.06,1.09,0.05,144.01,fluctuations
0.06,1.09,0.05,153.56,fluctuations
0.06,1.09,0.05,159.98,fluctuations
0.06,1.09,0.05,173.01,fluctuations
0.06,1.09,0.05,144.88,fluctuations
0.06,1.09,0.05,76.69,fluctuations
0.06,1.09,0.05,42.17,fluctuations
0.06,1.09,0.05,24.59,fluctuations
0.06,1.09,0.05,15.79,fluctuations
0.06,1.09,0.05,11.40,fluctuations
0.06,1.09,0.05,9.57,fluctuations
0.06,1.09,0.05,9.44,fluctuations
0.06,1.09,0.05,20.44,fluctuations
0.06,1.09,0.05,26.57,fluctuations
0.06,1.09,0.05,34.81,fluctuations
0.06,1.09,0.05,40.01,fluctuations
0.06,1.09,0.05,49.08,fluctuations
0.06,1.09,0.05,57.34,fluctuations
0.06,1.09,0.05,62.79,fluctuations
0.06,1.09,0.05,71.42,fluctuations
0.06,1.09,0.05,78.06,fluctuations
0.06,1.09,0.05,86.73,fluctuations
0.06,1.09,0.05,94.89,fluctuations
0.06,1.09,0.05,104.92,fluctuations
0.06,1.09,0.05,112.11,fluctuations
0.06,1.09,0.05,106.41,fluctuations
0.06,1.09,0.05,57.50,fluctuations
0.06,1.08,0.05,32.35,fluctuations
0.06,1.09,0.05,19.68,fluctuations
0.06,1.09,0.05,13.34,fluctuations
0.06,1.09,0.05,10.17,fluctuations
0.06,1.09,0.05,8.58,fluctuations
0.06,1.09,0.05,8.07,fluctuations
0.06,1.09,0.05,8.83,fluctuations
0.06,1.09,0.05,19.04,fluctuations
0.06,1.09,0.05,28.50,fluctuations
0.06,1.09,0.05,34.77,fluctuations
0.06,1.09,0.05,43.64,fluctuations
0.06,1.09,0.05,48.89,fluctuations
0.06,1.09,0.05,56.95,fluctuations
0.06,1.09,0.05,65.47,fluctuations
0.06,1.09,0.05,71.61,fluctuations
0.06,1.09,0.05,80.56,fluctuations
0.06,1.09,0.05,88.53,fluctuations
0.06,1.09,0.05,96.79,fluctuations
0.06,1.09,0.05,104.42,fluctuations
0.06,1.09,0.05,113.33,fluctuations
0.06,1.09,0.05,93.69,fluctuations
0.06,1.09,0.05,51.00,fluctuations
0.06,1.09,0.05,29.07,fluctuations
0.06,1.09,0.05,18.04,fluctuations
0.06,1.09,0.05,12.52,fluctuations
0.06,1.09,0.05,9.76,fluctuations
0.06,1.09,0.05,8.38,fluctuations
0.06,1.09,0.05,8.06,fluctuations
0.06,1.09,0.05,8.78,fluctuations
0.06,1.09,0.05,18.19,fluctuations
0.06,1.09,0.05,28.60,fluctuations
0.06,1.09,0.05,34.30,fluctuations
0.06,1.09,0.05,44.10,fluctuations
0.06,1.09,0.05,49.17,fluctuations
0.06,1.09,0.05,58.14,fluctuations
0.06,1.09,0.05,64.64,fluctuations
0.06,1.09,0.05,71.75,fluctuations
0.06,1.09,0.05,80.10,fluctuations
0.06,1.09,0.05,88.10,fluctuations
0.06,1.09,0.05,98.52,fluctuations
0.06,1.09,0.05,105.56,fluctuations
0.06,1.09,0.05,71.01,fluctuations
0.06,1.09,0.05,39.33,fluctuations
0.06,1.09,0.05,23.16,fluctuations
0.06,1.09,0.05,14.48,fluctuations
0.06,1.09,0.05,9.74,fluctuations
0.06,1.09,0.05,7.37,fluctuations
0.06,1.09,0.05,6.44,fluctuations
0.06,1.09,0.05,6.74,fluctuations
0.06,1.09,0.05,7.72,fluctuations
0.06,1.09,0.05,14.36,fluctuations
0.06,1.09,0.05,26.61,fluctuations
0.06,1.09,0.05,33.85,fluctuations
0.06,1.09,0.05,39.90,fluctuations
0.06,1.09,0.05,50.25,fluctuations
0.06,1.09,0.05,56.38,fluctuations
0.06,1.09,0.05,64.31,fluctuations
0.06,1.09,0.05,71.13,fluctuations
0.06,1.09,0.05,81.67,fluctuations
0.06,1.09,0.05,85.78,fluctuations
0.06,1.09,0.05,98.34,fluctuations
0.06,1.09,0.05,106.55,fluctuations
0.06,1.09,0.05,113.32,fluctuations
0.06,1.09,0.05,125.14,fluctuations
0.06,1.09,0.05,129.79,fluctuations
0.06,1.09,0.05,69.45,fluctuations
0.06,1.09,0.05,38.62,fluctuations
0.06,1.09,0.05,22.81,fluctuations
0.06,1.09,0.05,14.91,fluctuations
0.06,1.09,0.05,10.95,fluctuations
0.06,1.09,0.05,8.98,fluctuations
0.06,1.09,0.05,8.54,fluctuations
0.06,1.09,0.05,12.29,fluctuations
0.06,1.09,0.05,21.80,fluctuations
0.06,1.09,0.05,32.10,fluctuations
0.06,1.09,0.05,38.67,fluctuations
0.06,1.09,0.05,46.26,fluctuations
0.06,1.09,0.05,53.06,fluctuations
0.06,1.09,0.05,62.73,fluctuations
0.06,1.09,0.05,67.91,fluctuations
0.06,1.09,0.05,75.88,fluctuations
0.06,1.09,0.05,84.72,fluctuations
0.06,1.09,0.05,91.23,fluctuations
0.06,1.09,0.05,103.04,fluctuations
0.06,1.09,0.05,109.95,fluctuations
0.06,1.09,0.05,116.87,fluctuations
0.06,1.09,0.05,123.39,fluctuations
0.06,1.09,0.05,100.59,fluctuations
0.06,1.09,0.05,54.40,fluctuations
0.06,1.09,0.05,30.75,fluctuations
0.06,1.09,0.05,18.72,fluctuations
0.06,1.09,0.05,11.86,fluctuations
0.06,1.09,0.05,8.43,fluctuations
0.06,1.09,0.05,6.72,fluctuations
0.06,1.09,0.05,5.86,fluctuations
0.06,1.09,0.05,6.18,fluctuations
0.06,1.09,0.05,6.79,fluctuations
0.06,1.09,0.05,7.82,fluctuations
0.06,1.09,0.05,15.68,fluctuations
0.06,1.09,0.05,26.62,fluctuations
0.06,1.09,0.05,34.93,fluctuations
0.06,1.09,0.05,42.17,fluctuations
0.06,1.08,0.05,50.66,fluctuations
0.06,1.09,0.05,56.83,fluctuations
0.06,1.09,0.05,63.81,fluctuations
0.06,1.09,0.05,69.36,fluctuations
0.06,1.09,0.05,80.40,fluctuations
0.06,1.09,0.05,90.10,fluctuations
0.06,1.09,0.05,97.20,fluctuations
0.06,1.09,0.05,107.88,fluctuations
0.06,1.09,0.05,115.34,fluctuations
0.06,1.09,0.05,119.17,fluctuations
0.06,1.09,0.05,101.36,fluctuations
0.06,1.09,0.05,54.78,fluctuations
0.06,1.09,0.05,30.91,fluctuations
0.06,1.09,0.05,18.86,fluctuations
0.06,1.09,0.05,11.98,fluctuations
0.06,1.09,0.05,8.49,fluctuations
0.06,1.09,0.05,6.89,fluctuations
0.06,1.09,0.05,6.80,fluctuations
0.06,1.09,0.05,6.97,fluctuations
0.06,1.09,0.05,7.74,fluctuations
0.06,1.09,0.05,13.64,fluctuations
0.06,1.09,0.05,23.85,fluctuations
0.05,1.09,0.05,33.72,fluctuations
0.06,1.09,0.05,40.26,fluctuations
0.06,1.09,0.05,49.76,fluctuations
0.06,1.09,0.05,54.93,fluctuations
0.06,1.09,0.05,64.86,fluctuations
0.06,1.09,0.05,70.66,fluctuations
0.06,1.09,0.05,79.25,fluctuations
0.06,1.09,0.05,85.98,fluctuations
0.06,1.09,0.05,97.89,fluctuations
0.06,1.09,0.05,105.77,fluctuations
0.06,1.09,0.05,112.46,fluctuations
0.06,1.09,0.05,124.95,fluctuations
0.06,1.09,0.05,134.30,fluctuations
0.06,1.09,0.05,143.18,fluctuations
0.06,1.08,0.05,151.39,fluctuations
0.06,1.09,0.05,161.57,fluctuations
0.06,1.09,0.05,172.93,fluctuations
0.06,1.09,0.05,176.99,fluctuations
0.06,1.09,0.05,178.25,fluctuations
0.06,1.09,0.05,175.87,fluctuations
0.06,1.09,0.05,174.61,fluctuations
0.06,1.09,0.05,170.88,fluctuations
0.06,1.09,0.05,171.84,fluctuations
0.06,1.09,0.05,168.47,fluctuations
0.06,1.09,0.05,162.56,fluctuations
0.06,1.09,0.05,159.16,fluctuations
0.06,1.09,0.05,158.58,fluctuations
0.06,1.08,0.05,163.01,fluctuations
0.06,1.09,0.05,160.03,fluctuations
0.06,1.09,0.05,163.04,fluctuations
0.06,1.09,0.05,163.87,fluctuations
0.06,1.09,0.05,158.34,fluctuations
0.06,1.09,0.05,155.64,fluctuations
0.06,1.09,0.05,163.20,fluctuations
0.06,1.09,0.05,160.97,fluctuations
0.06,1.09,0.05,160.56,fluctuations
0.06,1.09,0.05,156.88,fluctuations
0.06,1.09,0.05,152.34,fluctuations
0.06,1.09,0.05,153.62,fluctuations
0.06,1.09,0.05,159.11,fluctuations
0.06,1.09,0.05,157.18,fluctuations
0.06,1.09,0.05,152.82,fluctuations
0.06,1.09,0.05,98.96,fluctuations
0.06,1.09,0.06,53.45,fluctuations
0.06,1.09,0.05,30.23,fluctuations
0.06,1.09,0.05,18.61,fluctuations
0.06,1.09,0.05,12.81,fluctuations
0.06,1.09,0.05,9.90,fluctuations
0.06,1.09,0.06,8.50,fluctuations
0.06,1.09,0.05,8.25,fluctuations
0.06,1.09,0.05,8.83,fluctuations
0.06,1.09,0.06,12.56,fluctuations
0.06,1.09,0.05,18.11,fluctuations
0.06,1.09,0.05,22.18,fluctuations
0.06,1.09,0.05,27.96,fluctuations
0.06,1.09,0.05,33.36,fluctuations
0.06,1.09,0.05,40.00,fluctuations
0.06,1.09,0.05,46.45,fluctuations
0.06,1.09,0.05,54.08,fluctuations
0.06,1.09,0.05,61.94,fluctuations
0.06,1.09,0.05,68.69,fluctuations
0.06,1.09,0.05,76.27,fluctuations
0.06,1.09,0.05,84.69,fluctuations
0.06,1.09,0.05,56.42,fluctuations
0.06,1.09,0.05,32.18,fluctuations
0.06,1.09,0.05,19.59,fluctuations
0.06,1.09,0.05,13.30,fluctuations
0.06,1.09,0.05,10.15,fluctuations
0.06,1.09,0.05,8.57,fluctuations
0.06,1.09,0.05,7.79,fluctuations
0.06,1.09,0.05,7.39,fluctuations
0.06,1.09,0.05,7.50,fluctuations
0.06,1.09,0.05,8.07,fluctuations
0.06,1.09,0.05,19.59,fluctuations
0.06,1.09,0.05,40.14,fluctuations
0.06,1.09,0.05,47.22,fluctuations
0.06,1.09,0.05,46.84,fluctuations
0.06,1.09,0.05,52.69,fluctuations
0.06,1.09,0.05,57.40,fluctuations
0.06,1.09,0.05,65.55,fluctuations
0.06,1.09,0.05,71.77,fluctuations
0.06,1.09,0.05,80.61,fluctuations
0.06,1.09,0.05,87.43,fluctuations
0.06,1.09,0.05,97.42,fluctuations
0.06,1.09,0.05,104.06,fluctuations
0.06,1.09,0.05,75.63,fluctuations
0.06,1.09,0.05,41.76,fluctuations
0.06,1.09,0.05,24.38,fluctuations
0.06,1.09,0.05,15.19,fluctuations
